video_id,true_label,frame_id,frame_name,class_name,track_id,track_local_index,confidence,bbox_x,bbox_y,bbox_w,bbox_h,centroid_x,centroid_y,area,image_width,image_height,match_score
23.RG,1,1742,00001742.jpg,vocal_cords,23_RG_vocal_cords_001,20,0.5605685710906982,483.9355163574219,1.9582557678222656,157.42361450195312,166.2626609802246,556.1720074812968,73.98216957605985,16040.0,1280,720,0.9648372087967028
23.RG,1,1743,00001743.jpg,vocal_cords,23_RG_vocal_cords_001,21,0.6390455961227417,490.53045654296875,0.14865875244140625,125.50115966796875,164.2051010131836,548.9034140017286,76.04076634975512,13884.0,1280,720,0.7656204678844788
23.RG,1,1744,00001744.jpg,vocal_cords,23_RG_vocal_cords_001,22,0.5888121128082275,484.4520568847656,1.9388961791992188,163.10910034179688,166.77967071533203,559.3539529090801,74.05509756242216,16861.0,1280,720,0.7345383599144931
23.RG,1,1745,00001745.jpg,vocal_cords,23_RG_vocal_cords_001,23,0.5776377320289612,485.17462158203125,2.239847183227539,157.887451171875,167.40805625915527,557.4418576378336,74.66488359370251,16451.0,1280,720,0.9593390506914663
23.RG,1,1746,00001746.jpg,vocal_cords,23_RG_vocal_cords_001,24,0.5733663439750671,483.2166748046875,1.5365028381347656,170.46527099609375,167.35662460327148,561.2131260794473,74.76424870466322,17370.0,1280,720,0.915535947640484
23.RG,1,1747,00001747.jpg,vocal_cords,23_RG_vocal_cords_001,25,0.550640344619751,509.8612976074219,0.0,129.60195922851562,172.07720947265625,563.6732784184514,75.02754530477759,15175.0,1280,720,0.7423651123285008
23.RG,1,1748,00001748.jpg,vocal_cords,23_RG_vocal_cords_001,26,0.5423264503479004,482.1465759277344,2.0246124267578125,174.78775024414062,167.87217712402344,561.975825901621,75.9281507656066,17829.0,1280,720,0.7261382519478746
23.RG,1,1749,00001749.jpg,vocal_cords,23_RG_vocal_cords_001,27,0.5533451437950134,483.2376708984375,2.371988296508789,177.238037109375,166.8943691253662,564.0545069873615,75.12187517398809,17961.0,1280,720,0.9664888622571475
23.RG,1,1773,00001773.jpg,vocal_cords,23_RG_vocal_cords_002,1,0.514171838760376,497.84130859375,2.2528982162475586,127.62451171875,153.82246494293213,556.827346465817,72.38631389210764,15534.0,1280,720,0.0
23.RG,1,1774,00001774.jpg,vocal_cords,23_RG_vocal_cords_002,2,0.5057763457298279,498.4389953613281,1.597123146057129,126.03598022460938,154.19181728363037,555.2248528536472,73.15700019839957,15121.0,1280,720,0.9799344829927201
23.RG,1,1964,00001964.jpg,vocal_cords,23_RG_vocal_cords_003,1,0.5093136429786682,502.20587158203125,2.7913570404052734,126.48974609375,151.2266788482666,559.4315135030115,72.14837121948061,15441.0,1280,720,0.0
23.RG,1,1978,00001978.jpg,vocal_cords,23_RG_vocal_cords_004,1,0.5077589750289917,479.52593994140625,2.670292854309082,186.60186767578125,159.50889110565186,563.835968992248,69.8271834625323,19350.0,1280,720,0.0
23.RG,1,1979,00001979.jpg,vocal_cords,23_RG_vocal_cords_004,2,0.5020898580551147,479.5907897949219,2.8725337982177734,184.72683715820312,159.66668128967285,563.1859783234725,71.07094612283366,19099.0,1280,720,0.9846917482103423
23.RG,1,2389,00002389.jpg,vocal_cords,23_RG_vocal_cords_005,1,0.50387042760849,494.4223327636719,4.3900251388549805,182.13711547851562,146.59715747833252,573.6942528735632,66.46637931034483,17400.0,1280,720,0.0
26.RB,0,744,00000744.jpg,endotracheal_tube,26_RB_endotracheal_tube_001,1,0.5196819305419922,155.16583251953125,0.0,1045.5656127929688,720.0,754.5155516119249,396.12595801536105,487988.0,1280,720,0.0
26.RB,0,745,00000745.jpg,endotracheal_tube,26_RB_endotracheal_tube_001,2,0.5181671977043152,152.184326171875,0.0,1047.112548828125,720.0,740.178246036444,401.607701937383,500056.0,1280,720,0.9822447985544339
26.RB,0,812,00000812.jpg,endotracheal_tube,26_RB_endotracheal_tube_002,1,0.5005815029144287,357.1279296875,199.89993286132812,789.296142578125,520.1000671386719,814.7550587754699,478.24883611187414,283962.0,1280,720,0.0
26.RB,0,814,00000814.jpg,endotracheal_tube,26_RB_endotracheal_tube_002,2,0.5001047849655151,164.38525390625,0.0,1049.51318359375,720.0,763.4469242069979,365.70381344534337,483290.0,1280,720,0.37188815855186985
26.RB,0,839,00000839.jpg,endotracheal_tube,26_RB_endotracheal_tube_003,1,0.5212623476982117,391.14886474609375,128.84771728515625,744.4863891601562,562.0325317382812,806.978165036997,457.19640428153286,280834.0,1280,720,0.0
26.RB,0,963,00000963.jpg,endotracheal_tube,26_RB_endotracheal_tube_004,1,0.5090236663818359,161.93389892578125,261.5323181152344,1065.1065063476562,444.8524475097656,741.875966664164,524.7505518432315,266380.0,1280,720,0.0
26.RB,0,64,00000064.jpg,vocal_cords,26_RB_vocal_cords_001,1,0.5338212251663208,969.2499389648438,3.040895462036133,127.22332763671875,224.64274406433105,1039.152525163341,101.69172699982342,22652.0,1280,720,0.0
27.RB,0,1063,00001063.jpg,endotracheal_tube,27_RB_endotracheal_tube_001,1,0.5105152130126953,488.67620849609375,0.0,697.7616577148438,414.264892578125,824.3321158682432,209.47484212921117,162633.0,1280,720,0.0
27.RB,0,1083,00001083.jpg,endotracheal_tube,27_RB_endotracheal_tube_002,1,0.5060920119285583,504.406494140625,0.0,685.4779052734375,275.36474609375,818.076941919073,136.29506806726647,106145.0,1280,720,0.0
27.RB,0,1093,00001093.jpg,endotracheal_tube,27_RB_endotracheal_tube_003,1,0.5017824172973633,437.92327880859375,0.0,721.5835571289062,327.0376892089844,811.6717368168247,149.83481356602655,106177.0,1280,720,0.0
27.RB,0,510,00000510.jpg,vocal_cords,27_RB_vocal_cords_001,1,0.5742447972297668,525.21435546875,140.53298950195312,80.7315673828125,93.6866455078125,561.8543689320388,183.07659115426105,3708.0,1280,720,0.0
27.RB,0,512,00000512.jpg,vocal_cords,27_RB_vocal_cords_001,2,0.5210103988647461,524.0904541015625,151.35455322265625,84.6065673828125,100.01580810546875,563.6251428571428,197.58834285714286,4375.0,1280,720,0.6863878523435065
27.RB,0,513,00000513.jpg,vocal_cords,27_RB_vocal_cords_001,3,0.6093299388885498,525.3110961914062,157.0871124267578,83.86199951171875,106.06776428222656,564.1270582999555,204.94993324432576,4494.0,1280,720,0.8177584917667671
27.RB,0,514,00000514.jpg,vocal_cords,27_RB_vocal_cords_001,4,0.6194624304771423,526.702880859375,166.1942901611328,82.34307861328125,101.94486999511719,564.4401622718053,214.26143790849673,4437.0,1280,720,0.8450580303606481
27.RB,0,515,00000515.jpg,vocal_cords,27_RB_vocal_cords_001,5,0.6657371520996094,525.9339599609375,176.02569580078125,81.64862060546875,95.11480712890625,564.0047361299053,218.52616147947677,4434.0,1280,720,0.8493850740623761
27.RB,0,516,00000516.jpg,vocal_cords,27_RB_vocal_cords_001,6,0.6769368648529053,532.0380249023438,181.74485778808594,75.5450439453125,101.45616149902344,566.1383483626008,225.40365448504983,4214.0,1280,720,0.7685954484477278
27.RB,0,517,00000517.jpg,vocal_cords,27_RB_vocal_cords_001,7,0.6941646933555603,522.4931030273438,181.99400329589844,82.60400390625,100.33949279785156,564.0285451197053,227.66045119705342,4344.0,1280,720,0.8466679201484387
27.RB,0,518,00000518.jpg,vocal_cords,27_RB_vocal_cords_001,8,0.6864982843399048,525.8359375,188.00338745117188,84.78253173828125,94.45706176757812,565.2678115572058,233.4137851009515,4309.0,1280,720,0.8396472517676917
27.RB,0,519,00000519.jpg,vocal_cords,27_RB_vocal_cords_001,9,0.6192761063575745,533.0477905273438,200.95718383789062,79.6405029296875,95.5406494140625,568.8248118349338,241.3150791590968,3853.0,1280,720,0.6688621960560894
27.RB,0,520,00000520.jpg,vocal_cords,27_RB_vocal_cords_001,10,0.6452052593231201,538.2260131835938,204.04763793945312,76.76678466796875,96.62301635742188,571.9244120940649,245.15817469204927,3572.0,1280,720,0.8396074357341339
27.RB,0,521,00000521.jpg,vocal_cords,27_RB_vocal_cords_001,11,0.6491987109184265,530.6171875,205.9873809814453,86.0638427734375,92.17723083496094,570.8973284442117,247.7561550550026,3818.0,1280,720,0.8514877935016784
27.RB,0,522,00000522.jpg,vocal_cords,27_RB_vocal_cords_001,12,0.6130823493003845,530.9888305664062,208.88522338867188,87.25762939453125,91.16879272460938,572.3887744593203,250.7927394438723,3884.0,1280,720,0.9243423280703144
27.RB,0,523,00000523.jpg,vocal_cords,27_RB_vocal_cords_001,13,0.6089126467704773,536.2109375,212.80929565429688,82.00537109375,93.17788696289062,574.8742371981958,255.31891748474396,3769.0,1280,720,0.8409412367619771
27.RB,0,524,00000524.jpg,vocal_cords,27_RB_vocal_cords_001,14,0.6830700039863586,536.5792846679688,214.43804931640625,81.10626220703125,94.4964599609375,574.7964132356656,259.30588532457693,3959.0,1280,720,0.9367314863203671
27.RB,0,525,00000525.jpg,vocal_cords,27_RB_vocal_cords_001,15,0.6457880735397339,522.6951293945312,225.63963317871094,105.21759033203125,65.50651550292969,573.8920918367347,255.93724489795918,3920.0,1280,720,0.570036670209725
27.RB,0,526,00000526.jpg,vocal_cords,27_RB_vocal_cords_001,16,0.6316646933555603,536.2477416992188,215.50738525390625,83.7572021484375,93.59170532226562,575.5738119312437,259.1895854398382,3956.0,1280,720,0.5887814674918733
27.RB,0,527,00000527.jpg,vocal_cords,27_RB_vocal_cords_001,17,0.7120224833488464,524.960693359375,228.999755859375,100.884521484375,68.79833984375,575.9709553528564,259.3415746519443,4166.0,1280,720,0.6386574483463862
27.RB,0,528,00000528.jpg,vocal_cords,27_RB_vocal_cords_001,18,0.6547038555145264,524.5300903320312,229.25320434570312,102.36248779296875,67.19937133789062,576.9735693501455,257.4861784675073,4124.0,1280,720,0.9602854293282721
27.RB,0,529,00000529.jpg,vocal_cords,27_RB_vocal_cords_001,19,0.6692126989364624,537.6092529296875,214.70140075683594,84.547119140625,92.86195373535156,578.0679088011767,257.485658249571,4079.0,1280,720,0.6270481157627587
27.RB,0,530,00000530.jpg,vocal_cords,27_RB_vocal_cords_001,20,0.6436537504196167,538.4910278320312,214.8959197998047,83.30487060546875,94.31080627441406,578.088845496705,258.56211862338296,4097.0,1280,720,0.9648970251410256
27.RB,0,531,00000531.jpg,vocal_cords,27_RB_vocal_cords_001,21,0.6415838003158569,538.1984252929688,215.87142944335938,84.3994140625,91.06549072265625,578.6384388807069,257.7891507118311,4074.0,1280,720,0.9523360520246483
27.RB,0,532,00000532.jpg,vocal_cords,27_RB_vocal_cords_001,22,0.6779042482376099,527.845703125,225.74684143066406,102.2528076171875,65.67039489746094,577.2347453353505,254.86106908724156,3966.0,1280,720,0.621476229398767
27.RB,0,533,00000533.jpg,vocal_cords,27_RB_vocal_cords_001,23,0.6383556723594666,538.3191528320312,215.51490783691406,83.76177978515625,91.62104797363281,578.9267986964152,256.9064928553522,3989.0,1280,720,0.6157081868308345
27.RB,0,534,00000534.jpg,vocal_cords,27_RB_vocal_cords_001,24,0.673099935054779,537.49951171875,215.58067321777344,85.2484130859375,90.77900695800781,578.6065492433639,256.1036963532622,4031.0,1280,720,0.9725442899480752
27.RB,0,535,00000535.jpg,vocal_cords,27_RB_vocal_cords_001,25,0.6282109022140503,537.3707275390625,213.4840087890625,84.18505859375,90.96804809570312,577.8311053984576,254.2982005141388,3890.0,1280,720,0.9398274310235721
27.RB,0,536,00000536.jpg,vocal_cords,27_RB_vocal_cords_001,26,0.6792436838150024,537.056640625,215.8297576904297,83.63555908203125,91.90913391113281,577.5268464834888,255.92009074867659,3967.0,1280,720,0.9252879456334646
27.RB,0,537,00000537.jpg,vocal_cords,27_RB_vocal_cords_001,27,0.6574872732162476,536.5289916992188,214.03179931640625,85.45892333984375,91.85260009765625,577.3146940822468,255.19834503510532,3988.0,1280,720,0.9398994315924603
27.RB,0,538,00000538.jpg,vocal_cords,27_RB_vocal_cords_001,28,0.6073563694953918,535.9901733398438,214.2932891845703,84.20770263671875,91.50968933105469,576.3119195046439,255.33694530443756,3876.0,1280,720,0.9685033292481317
27.RB,0,539,00000539.jpg,vocal_cords,27_RB_vocal_cords_001,29,0.5945005416870117,529.913818359375,213.9088592529297,90.2724609375,78.99739074707031,574.4985329421179,251.65244065084022,3749.0,1280,720,0.8000856904217007
27.RB,0,540,00000540.jpg,vocal_cords,27_RB_vocal_cords_001,30,0.6070557832717896,537.4435424804688,210.67251586914062,81.52911376953125,89.91268920898438,575.3253548566657,250.30002783189536,3593.0,1280,720,0.8009589346670062
27.RB,0,541,00000541.jpg,vocal_cords,27_RB_vocal_cords_001,31,0.6044528484344482,531.999267578125,211.50436401367188,87.1119384765625,87.39035034179688,573.7393209200438,249.6801752464403,3652.0,1280,720,0.9097863133552737
27.RB,0,542,00000542.jpg,vocal_cords,27_RB_vocal_cords_001,32,0.6321526765823364,521.5032348632812,223.77059936523438,99.89495849609375,62.73541259765625,572.7106971493085,248.5351397121084,3543.0,1280,720,0.6476779611660889
27.RB,0,543,00000543.jpg,vocal_cords,27_RB_vocal_cords_001,33,0.6268148422241211,531.6962280273438,210.17630004882812,86.52899169921875,84.78192138671875,573.4043341887653,247.48930710008554,3507.0,1280,720,0.6625094271444434
27.RB,0,544,00000544.jpg,vocal_cords,27_RB_vocal_cords_001,34,0.6187759637832642,541.1392822265625,211.07061767578125,76.2308349609375,80.39694213867188,576.0805998125586,248.16588566073102,3201.0,1280,720,0.8331285578523386
27.RB,0,545,00000545.jpg,vocal_cords,27_RB_vocal_cords_001,35,0.6102678775787354,536.9434814453125,209.37222290039062,81.65386962890625,86.27337646484375,575.6353823088456,246.91784107946026,3335.0,1280,720,0.8682268201116438
27.RB,0,546,00000546.jpg,vocal_cords,27_RB_vocal_cords_001,36,0.6419348120689392,536.67529296875,208.87625122070312,81.12530517578125,84.82794189453125,574.7518181818182,245.1787878787879,3300.0,1280,720,0.956886955422079
27.RB,0,547,00000547.jpg,vocal_cords,27_RB_vocal_cords_001,37,0.6300120949745178,535.88818359375,207.74447631835938,81.9891357421875,86.4532470703125,573.8614654405221,245.29338475229903,3371.0,1280,720,0.9701487765211856
27.RB,0,548,00000548.jpg,vocal_cords,27_RB_vocal_cords_001,38,0.6313403248786926,535.7698974609375,206.40869140625,82.632080078125,87.60662841796875,574.3087544065805,243.91833137485312,3404.0,1280,720,0.9731344102271696
27.RB,0,549,00000549.jpg,vocal_cords,27_RB_vocal_cords_001,39,0.6522863507270813,534.9930419921875,207.59466552734375,82.36785888671875,85.12606811523438,573.5272016831981,242.29065223925457,3327.0,1280,720,0.948416024329154
27.RB,0,550,00000550.jpg,vocal_cords,27_RB_vocal_cords_001,40,0.6276692152023315,534.90625,207.72885131835938,83.24249267578125,87.22470092773438,573.2786157941438,243.23513753327418,3381.0,1280,720,0.9613719095571432
27.RB,0,551,00000551.jpg,vocal_cords,27_RB_vocal_cords_001,41,0.6228876709938049,535.62646484375,206.70945739746094,82.0279541015625,86.02854919433594,572.7671314150103,240.94749332542273,3371.0,1280,720,0.9462432221043394
27.RB,0,552,00000552.jpg,vocal_cords,27_RB_vocal_cords_001,42,0.6511967182159424,528.3417358398438,212.22337341308594,91.56256103515625,62.69429016113281,570.9013493253374,238.72533733133434,3335.0,1280,720,0.6684368926455444
27.RB,0,553,00000553.jpg,vocal_cords,27_RB_vocal_cords_001,43,0.6656516194343567,529.3426513671875,211.89035034179688,89.989013671875,63.89666748046875,571.4739222188725,238.9378956888755,3317.0,1280,720,0.9640963634979831
27.RB,0,554,00000554.jpg,vocal_cords,27_RB_vocal_cords_001,44,0.647982120513916,528.8397216796875,211.17752075195312,90.56854248046875,63.1629638671875,571.5652973635806,237.66125076640097,3262.0,1280,720,0.958756369318018
27.RB,0,555,00000555.jpg,vocal_cords,27_RB_vocal_cords_001,45,0.6282610893249512,537.4060668945312,201.88113403320312,80.20953369140625,81.93484497070312,574.541351010101,237.47348484848484,3168.0,1280,720,0.6987520762648423
27.RB,0,556,00000556.jpg,vocal_cords,27_RB_vocal_cords_001,46,0.6082303524017334,536.1085815429688,199.80116271972656,81.34478759765625,82.05986022949219,574.3585987261147,235.7952229299363,3140.0,1280,720,0.9329818941353547
27.RB,0,557,00000557.jpg,vocal_cords,27_RB_vocal_cords_001,47,0.592473030090332,530.8783569335938,196.6539306640625,84.09393310546875,83.240966796875,571.0942571785268,233.45973782771534,3204.0,1280,720,0.8542424626533242
27.RB,0,558,00000558.jpg,vocal_cords,27_RB_vocal_cords_001,48,0.6742826700210571,529.7647705078125,195.21923828125,84.78106689453125,84.35610961914062,571.0530303030303,232.70272727272726,3300.0,1280,720,0.9606603566511843
27.RB,0,559,00000559.jpg,vocal_cords,27_RB_vocal_cords_001,49,0.6548991203308105,535.5991821289062,195.50637817382812,81.90887451171875,85.72793579101562,573.1454602576187,232.62676720075402,3183.0,1280,720,0.8789794152444544
27.RB,0,560,00000560.jpg,vocal_cords,27_RB_vocal_cords_001,50,0.6306159496307373,535.3781127929688,196.13058471679688,82.24249267578125,84.114990234375,572.9688096753661,232.93793761935072,3142.0,1280,720,0.9768260088406178
27.RB,0,561,00000561.jpg,vocal_cords,27_RB_vocal_cords_001,51,0.6050441265106201,530.6187133789062,193.93521118164062,84.31268310546875,86.02902221679688,571.3270999386879,231.87124463519314,3262.0,1280,720,0.8870448632652832
27.RB,0,562,00000562.jpg,vocal_cords,27_RB_vocal_cords_001,52,0.6392267942428589,536.7294311523438,196.32688903808594,79.815673828125,86.29414367675781,573.6329194524037,233.26743075453678,3141.0,1280,720,0.857918547429311
27.RB,0,563,00000563.jpg,vocal_cords,27_RB_vocal_cords_001,53,0.5999560952186584,529.5421752929688,196.39572143554688,85.17889404296875,88.34207153320312,571.7551472917327,232.7922077922078,3157.0,1280,720,0.8731517268417244
27.RB,0,564,00000564.jpg,vocal_cords,27_RB_vocal_cords_001,54,0.6499729156494141,535.8435668945312,195.49874877929688,79.6964111328125,86.04281616210938,572.6837932128132,232.3209641611164,3153.0,1280,720,0.875100480844816
27.RB,0,565,00000565.jpg,vocal_cords,27_RB_vocal_cords_001,55,0.6687079071998596,530.1234130859375,194.98435974121094,83.95831298828125,87.59516906738281,572.0549032053316,230.75150745794986,3151.0,1280,720,0.8977652858824003
27.RB,0,566,00000566.jpg,vocal_cords,27_RB_vocal_cords_001,56,0.6313320994377136,529.9711303710938,193.83578491210938,84.2603759765625,89.76736450195312,571.7583014048531,229.9677522349936,3132.0,1280,720,0.9711908793588819
27.RB,0,567,00000567.jpg,vocal_cords,27_RB_vocal_cords_001,57,0.6654005646705627,538.77099609375,197.47671508789062,76.1287841796875,81.32681274414062,573.6346889120612,229.90267639902677,2877.0,1280,720,0.8040993385497474
27.RB,0,568,00000568.jpg,vocal_cords,27_RB_vocal_cords_001,58,0.6228631138801575,529.1187744140625,191.62452697753906,82.66748046875,86.07365417480469,570.4412453967191,227.54402410445263,2987.0,1280,720,0.7821712476709671
27.RB,0,569,00000569.jpg,vocal_cords,27_RB_vocal_cords_001,59,0.6355129480361938,528.716552734375,192.68215942382812,82.41278076171875,85.47061157226562,570.4762372992461,227.86430678466076,3051.0,1280,720,0.9696481842912146
27.RB,0,570,00000570.jpg,vocal_cords,27_RB_vocal_cords_001,60,0.672153651714325,534.6448364257812,190.71014404296875,79.1002197265625,82.06973266601562,571.0006523157208,227.41519895629486,3066.0,1280,720,0.8260760786387878
27.RB,0,571,00000571.jpg,vocal_cords,27_RB_vocal_cords_001,61,0.6359653472900391,535.5390625,191.3824462890625,79.2987060546875,80.9144287109375,571.7774064171123,227.50935828877004,2992.0,1280,720,0.9610584029589117
27.RB,0,572,00000572.jpg,vocal_cords,27_RB_vocal_cords_001,62,0.6049880981445312,534.836669921875,190.4373321533203,79.269287109375,80.19554138183594,571.375216938563,225.23325234293648,2881.0,1280,720,0.9478643560740118
27.RB,0,573,00000573.jpg,vocal_cords,27_RB_vocal_cords_001,63,0.5524027347564697,535.2222290039062,190.76388549804688,78.66259765625,79.28677368164062,571.5237754737218,224.43260636396138,2797.0,1280,720,0.9799832575029809
27.RB,0,574,00000574.jpg,vocal_cords,27_RB_vocal_cords_001,64,0.5302115678787231,535.2610473632812,191.5609893798828,80.05035400390625,79.26524353027344,572.3382507903056,225.30523357920617,2847.0,1280,720,0.9612255933134937
27.RB,0,575,00000575.jpg,vocal_cords,27_RB_vocal_cords_001,65,0.5430455803871155,533.9446411132812,190.08346557617188,79.96685791015625,78.05560302734375,571.1444082519001,223.55483170466883,2763.0,1280,720,0.9149377142043978
27.RB,0,577,00000577.jpg,vocal_cords,27_RB_vocal_cords_001,66,0.5004429221153259,535.8749389648438,190.86380004882812,76.748046875,78.55471801757812,571.9094368340943,223.08295281582951,2628.0,1280,720,0.9245503945299044
28.CB,0,426,00000426.jpg,endotracheal_tube,28_CB_endotracheal_tube_001,1,0.5458977222442627,150.79495239257812,0.0,1079.2179870605469,720.0,779.1368016238496,378.061950972235,467531.0,1280,720,0.0
28.CB,0,427,00000427.jpg,endotracheal_tube,28_CB_endotracheal_tube_001,2,0.5497468709945679,160.14419555664062,0.0,1070.3014831542969,720.0,767.870251347727,373.2573852955258,482479.0,1280,720,0.9798941319294526
28.CB,0,428,00000428.jpg,endotracheal_tube,28_CB_endotracheal_tube_001,3,0.5311207175254822,156.36550903320312,0.0,1068.9956970214844,720.0,770.8242310443875,349.4113872244983,465469.0,1280,720,0.9585483907901707
28.CB,0,465,00000465.jpg,endotracheal_tube,28_CB_endotracheal_tube_002,1,0.5068774223327637,364.69134521484375,241.92437744140625,795.5674438476562,478.07562255859375,768.1017663434097,468.59936119934645,285222.0,1280,720,0.0
28.CB,0,468,00000468.jpg,endotracheal_tube,28_CB_endotracheal_tube_002,2,0.5051555633544922,195.3308868408203,0.0,947.1482391357422,720.0,724.4845654729936,428.62818365243646,344455.0,1280,720,0.453412437767712
28.CB,0,469,00000469.jpg,endotracheal_tube,28_CB_endotracheal_tube_002,3,0.5058779120445251,258.0704040527344,0.0,965.5616760253906,720.0,723.518848248759,426.5814890145247,348096.0,1280,720,0.8571267278545862
28.CB,0,486,00000486.jpg,endotracheal_tube,28_CB_endotracheal_tube_003,1,0.5209519267082214,362.46722412109375,151.1305389404297,757.3543090820312,568.8694610595703,769.672677099744,440.47827641694977,296429.0,1280,720,0.0
28.CB,0,664,00000664.jpg,endotracheal_tube,28_CB_endotracheal_tube_004,1,0.5064514875411987,468.1394958496094,0.0,722.8211975097656,325.0627136230469,866.0454715649707,142.18820835553507,138878.0,1280,720,0.0
28.CB,0,672,00000672.jpg,endotracheal_tube,28_CB_endotracheal_tube_005,1,0.5050296187400818,488.0630187988281,0.0,725.7767028808594,243.36773681640625,881.2202583348246,105.16133820386766,94993.0,1280,720,0.0
28.CB,0,110,00000110.jpg,vocal_cords,28_CB_vocal_cords_001,1,0.5833406448364258,532.494384765625,0.0,90.0338134765625,88.16229248046875,575.5222365750138,34.649012732976566,5419.0,1280,720,0.0
28.CB,0,111,00000111.jpg,vocal_cords,28_CB_vocal_cords_001,2,0.6979406476020813,533.3983764648438,0.0,88.1632080078125,95.4962158203125,576.0882198494661,36.56905303693331,5713.0,1280,720,0.9027624958906403
28.CB,0,112,00000112.jpg,vocal_cords,28_CB_vocal_cords_001,3,0.7368291616439819,534.16552734375,0.0,88.45794677734375,95.91169738769531,576.7954195863955,38.08648094342848,5851.0,1280,720,0.9731152820227347
28.CB,0,113,00000113.jpg,vocal_cords,28_CB_vocal_cords_001,4,0.7624174952507019,534.6326293945312,0.0,87.51361083984375,96.62202453613281,576.6362106680128,39.51556452969881,5943.0,1280,720,0.9801396880076609
28.CB,0,114,00000114.jpg,vocal_cords,28_CB_vocal_cords_001,5,0.7721995115280151,533.5189208984375,0.0,88.828857421875,101.41716003417969,575.9468669250646,41.53536821705426,6192.0,1280,720,0.9357557350329241
28.CB,0,115,00000115.jpg,vocal_cords,28_CB_vocal_cords_001,6,0.7638746500015259,534.6453857421875,0.0,86.68524169921875,104.14459228515625,575.8776412776413,42.08599508599509,6105.0,1280,720,0.9501454132597357
28.CB,0,116,00000116.jpg,vocal_cords,28_CB_vocal_cords_001,7,0.7916722297668457,533.8815307617188,0.0,87.48883056640625,104.58563232421875,575.12,42.220404858299595,6175.0,1280,720,0.9860160172843453
28.CB,0,117,00000117.jpg,vocal_cords,28_CB_vocal_cords_001,8,0.762559175491333,533.5479736328125,0.0,86.9129638671875,101.76947021484375,575.1398221343874,40.77915019762846,6072.0,1280,720,0.9573972168084293
28.CB,0,118,00000118.jpg,vocal_cords,28_CB_vocal_cords_001,9,0.7778932452201843,534.6896362304688,0.0,85.1676025390625,101.60459899902344,574.9726192526261,40.63285689684863,5807.0,1280,720,0.9780892202115619
28.CB,0,119,00000119.jpg,vocal_cords,28_CB_vocal_cords_001,10,0.7647416591644287,533.9386596679688,0.0,86.96795654296875,98.92253875732422,575.4168202378958,39.79912883230022,5969.0,1280,720,0.9527605308846258
28.CB,0,120,00000120.jpg,vocal_cords,28_CB_vocal_cords_001,11,0.7271173000335693,533.9854125976562,0.0,86.77191162109375,95.5282974243164,574.6169319573203,38.17264299457758,5717.0,1280,720,0.9611671636838394
28.CB,0,121,00000121.jpg,vocal_cords,28_CB_vocal_cords_001,12,0.7249734997749329,534.1491088867188,0.0,86.60516357421875,95.55877685546875,575.4902938557435,37.43882457702583,5615.0,1280,720,0.9965340809609803
28.CB,0,122,00000122.jpg,vocal_cords,28_CB_vocal_cords_001,13,0.6352007985115051,533.0758056640625,0.0,88.0137939453125,94.64202880859375,574.7579230080573,36.85353625783348,5585.0,1280,720,0.9737109208044674
28.CB,0,123,00000123.jpg,vocal_cords,28_CB_vocal_cords_001,14,0.6345446705818176,533.3300170898438,0.0,87.36102294921875,91.61346435546875,575.0,34.64607390300231,5196.0,1280,720,0.9577486921065318
28.CB,0,124,00000124.jpg,vocal_cords,28_CB_vocal_cords_001,15,0.5261298418045044,521.144775390625,0.0,94.95660400390625,85.01371765136719,570.4996279761905,32.46279761904762,5376.0,1280,720,0.7738084633522246
28.CB,0,141,00000141.jpg,vocal_cords,28_CB_vocal_cords_002,1,0.5649815201759338,531.034912109375,0.0,90.6341552734375,85.10468292236328,573.2259595542715,32.11287659925712,4846.0,1280,720,0.0
28.CB,0,142,00000142.jpg,vocal_cords,28_CB_vocal_cords_002,2,0.652331531047821,523.5848388671875,0.0,100.0943603515625,85.0718765258789,575.6655184916606,32.57251631617114,5516.0,1280,720,0.9031610813638706
28.CB,0,143,00000143.jpg,vocal_cords,28_CB_vocal_cords_002,3,0.7370593547821045,533.1500854492188,0.0,95.17608642578125,93.41316223144531,580.9548611111111,33.871875,5760.0,1280,720,0.7890953343950777
28.CB,0,144,00000144.jpg,vocal_cords,28_CB_vocal_cords_002,4,0.755878746509552,541.1932983398438,0.0,92.60272216796875,91.66526794433594,587.1188400640456,33.76890233054617,5621.0,1280,720,0.8455845222751485
28.CB,0,145,00000145.jpg,vocal_cords,28_CB_vocal_cords_002,5,0.7798721194267273,544.0361938476562,0.0,94.57177734375,91.80169677734375,590.0247933884298,34.83646914014419,5687.0,1280,720,0.9173789702237881
28.CB,0,146,00000146.jpg,vocal_cords,28_CB_vocal_cords_002,6,0.747263491153717,545.3231811523438,0.0,94.45404052734375,92.90718841552734,591.7515183064377,35.31303140725316,5763.0,1280,720,0.9614027472495683
28.CB,0,147,00000147.jpg,vocal_cords,28_CB_vocal_cords_002,7,0.7727019190788269,545.4431762695312,0.0,95.9410400390625,92.18444061279297,593.321164021164,34.65643738977072,5670.0,1280,720,0.9729811819355877
28.CB,0,148,00000148.jpg,vocal_cords,28_CB_vocal_cords_002,8,0.8041470050811768,551.9695434570312,0.0,91.9141845703125,93.07037353515625,596.9576315332523,35.630838687272096,5759.0,1280,720,0.8970864572323832
